[|	0.20353507992583345
|]	0.292313241827349
°	4.838264068155469
±	5.531411248715415
×	2.1136845651020484
÷	6.22455842927536
ú	6.22455842927536
ā	6.22455842927536
ǔ	6.22455842927536
ǖ	6.22455842927536
Α	5.531411248715415
σ	6.22455842927536
τ	6.22455842927536
У	6.22455842927536
Ч	6.22455842927536
―	2.4403687953570987
‘	4.61512051684126
’	4.432798960047305
“	0.4719857904497268
”	0.4719857904497268
…	4.278648280220047
℃	4.278648280220047
∏	6.22455842927536
∠	6.22455842927536
∪	6.22455842927536
∽	6.22455842927536
⑴	6.22455842927536
⑷	5.531411248715415
⑸	6.22455842927536
⑹	6.22455842927536
⒄	5.531411248715415
⒉	5.531411248715415
⒋	6.22455842927536
⒌	5.531411248715415
⒐	6.22455842927536
⒑	5.531411248715415
⒚	6.22455842927536
┒	6.22455842927536
┖	6.22455842927536
┣	6.22455842927536
┤	6.22455842927536
┬	6.22455842927536
■	5.531411248715415
▲	3.4519697070355786
、	0.30835636666792476
。	0.028114301480839255
〉	5.531411248715415
《	0.9670630572475784
》	0.9670630572475784
「	5.531411248715415
」	5.12594614060725
『	6.22455842927536
【	1.2547451296993593
】	1.2478246868547855
〗	6.22455842927536
ぃ	5.531411248715415
ち	6.22455842927536
っ	5.531411248715415
ぷ	6.22455842927536
コ	6.22455842927536
ザ	5.531411248715415
ソ	6.22455842927536
ナ	5.531411248715415
・	2.065675345915688
ㄍ	6.22455842927536
一	0.20111083631432716
一一	4.432798960047305
一万	4.61512051684126
一下	2.4403687953570987
一下子	4.432798960047305
一个	0.8173866578152411
一个人	5.12594614060725
一举	5.531411248715415
一些	1.297304744118155
一亿	5.531411248715415
一代	3.826663156476989
一体	4.61512051684126
一体化	4.61512051684126
一体机	5.531411248715415
一元	5.531411248715415
一共	4.61512051684126
一关	6.22455842927536
一再	6.22455842927536
一分钟	4.61512051684126
一切	3.7396517794873594
一刻	6.22455842927536
一刻钟	6.22455842927536
一千	4.838264068155469
一半	3.133515975917044
一卡通	5.531411248715415
一口咬定	5.531411248715415
一号	5.12594614060725
一向	5.531411248715415
一周	3.826663156476989
一味	4.61512051684126
一团糟	5.531411248715415
一块儿	6.22455842927536
一夜	4.61512051684126
一大一小	6.22455842927536
一头	6.22455842927536
一如既往	4.61512051684126
一季度	4.432798960047305
一定	2.0050507240992532
一家	2.034903687248934
一家家	6.22455842927536
一对	4.61512051684126
一小时	5.12594614060725
一席之地	4.61512051684126
一年一度	4.278648280220047
一年到头	6.22455842927536
一应俱全	6.22455842927536
一度	3.334186671379195
一张	2.8233610476132043
一律	6.22455842927536
一心	5.12594614060725
一战	6.22455842927536
一手遮天	6.22455842927536
一文	5.12594614060725
一斑	5.12594614060725
一新	5.12594614060725
一方	4.61512051684126
一方面	3.334186671379195
一无所知	5.531411248715415
一日	6.22455842927536
一日千里	5.531411248715415
一旦	2.892353919100156
一时间	5.12594614060725
一朝一夕	5.531411248715415
一来	4.838264068155469
一杯羹	5.12594614060725
一样	2.1641154187289406
一概而论	6.22455842927536
一模一样	6.22455842927536
一次	2.312535423847214
一次性	4.838264068155469
一次成型	6.22455842927536
一次次	4.838264068155469
一步	3.7396517794873594
一毛钱	6.22455842927536
一泄千里	6.22455842927536
一波又起	5.12594614060725
一波未平	5.12594614060725
一派	6.22455842927536
一流	4.432798960047305
一清	6.22455842927536
一潭死水	6.22455842927536
一点	2.64103949081925
一番	3.334186671379195
一百	6.22455842927536
一百万	6.22455842927536
一目了然	6.22455842927536
一直	1.6602102378075236
一瞬间	6.22455842927536
一站式	4.838264068155469
一等奖	6.22455842927536
一筹	6.22455842927536
一级	4.432798960047305
一线	3.826663156476989
一经	4.61512051684126
一统天下	6.22455842927536
一脉相承	6.22455842927536
一臂之力	5.531411248715415
一致	3.0465045989274144
一般	1.867849602585768
一般说来	5.531411248715415
一落千丈	5.12594614060725
一见钟情	6.22455842927536
一览	3.9219733362813143
一览无余	6.22455842927536
一角	4.838264068155469
一触即发	6.22455842927536
一贯	4.145116887595524
一起	2.857262599288886
一起玩	6.22455842927536
一路	4.145116887595524
一路同行	6.22455842927536
一边	4.02733385193914
一连	6.22455842927536
一连串	6.22455842927536
一道	4.838264068155469
一部分	3.0465045989274144
一门	5.12594614060725
一阵	4.61512051684126
一阵子	6.22455842927536
一面	3.826663156476989
丁开艳	6.22455842927536
丁点儿	6.22455842927536
丁辰灵	6.22455842927536
七	3.133515975917044
七年	6.22455842927536
七年之痒	6.22455842927536
七月	6.22455842927536
万	0.8400633664862709
万一	4.278648280220047
万万	5.12594614060725
万事俱备	5.531411248715415
万众	5.531411248715415
万分	6.22455842927536
万和	6.22455842927536
万家	4.61512051684126
万家乐	6.22455842927536
万小时	6.22455842927536
万科	5.531411248715415
万维	4.838264068155469
万网	5.531411248715415
万贯家财	6.22455842927536
万通	5.12594614060725
丈夫	6.22455842927536
三	1.1431540642908968
三五年	6.22455842927536
三分之一	5.531411248715415
三分之二	6.22455842927536
三分天下	6.22455842927536
三分球	6.22455842927536
三分钟	5.531411248715415
三包	4.838264068155469
三十	5.12594614060725
三千	5.531411248715415
三台	5.12594614060725
三围	5.12594614060725
三国	6.22455842927536
三季	4.432798960047305
三安	6.22455842927536
三宝	6.22455842927536
三小时	5.531411248715415
三开门	5.12594614060725
三方	6.22455842927536
三星	1.5240780634829436
三星在天	6.22455842927536
三星电子	4.432798960047305
三星级	6.22455842927536
三月	5.12594614060725
三步走	6.22455842927536
三洋	5.12594614060725
三点一	6.22455842927536
三点钟	5.531411248715415
